"GeneID","Results.baseMean","Results.log2FoldChange","Results.lfcSE","Results.stat","Results.pvalue","Results.padj"
"WBGene00000102",3613.76184716235,-0.80076193094739,0.53582087019975,-1.49445827044563,0.135055881063034,1
"WBGene00000103",1088.78541610157,-1.15168390984721,0.794009560741176,-1.45046604825785,0.146928600381403,1
"WBGene00000105",2906.44374509931,0.543746690131827,0.470862057431351,1.15478977664515,0.248176524632561,1
"WBGene00000106",1209.24486084468,0.598490132154522,0.64397317839677,0.929371210217975,0.352696742563146,1
"WBGene00000107",16136.9028741185,1.38750481525199,0.64632651288853,2.14675521982075,0.031812774071027,0.872518350188035
"WBGene00000108",9.07277106500872,-6.73718286417592,2.1961167703344,-3.06777078303995,0.00215661971827389,0.158434527160335
"WBGene00000109",4774.5673370476,1.63671289881498,0.707952457215508,2.31189662827422,0.0207833805860283,0.706634939924963
"WBGene00000110",3099.01982186852,0.00936253465293163,0.759111343248012,0.0123335459761043,0.990159503569757,1
"WBGene00000111",812.638893065566,0.819272966852307,0.821197796709858,0.997656070358125,0.318446161957681,1
"WBGene00000112",5981.94361011903,0.506191834812303,0.857539733933914,0.590283825672051,0.555000381217572,1
"WBGene00000113",1366.13201610771,1.48212002201969,0.963311387705123,1.53856794483715,0.123909809213673,1
"WBGene00000114",19212.9903362709,2.85579637067046,0.912770488611756,3.12871242694741,0.00175574048901248,0.136285214562214
"WBGene00000115",6254.12996865885,0.306912787176152,1.16277136436934,0.263949385563526,0.79181892040962,1
"WBGene00000116",587.394847375808,1.36094108607287,0.6779860559728,2.00732902112587,0.0447146410001676,0.995433079408494
"WBGene00000117",708.70572577034,1.7994461796148,0.578348153939574,3.11135458349333,0.00186231171131821,0.140641813450382
"WBGene00000118",2759.44971777049,0.9093719205094,0.560803905480203,1.62155061978523,0.104899603085584,1
"WBGene00000120",798.693406821546,1.25813779586883,0.664531966004439,1.89326903780641,0.058322100473195,1
"WBGene00000121",2079.07920504824,0.52476247484702,0.508466455543197,1.03204934981682,0.302048999648668,1
"WBGene00000122",4178.40123848851,1.04709342236504,0.627877569186017,1.66767133236261,0.0953809892940378,1
"WBGene00000123",3636.18550274087,0.171272472734768,0.507287901593379,0.337623807303122,0.735646698998919,1
"WBGene00000133",582.683427948689,-3.00022436413913,0.924912083839309,-3.24379410385169,0.00117948973115334,0.0990289949788746
"WBGene00000134",73.2858345526098,-1.22033236318275,0.781474139937265,-1.56157740968974,0.118387574685978,1
"WBGene00000135",194.803717058376,-2.46257614984803,0.682295137504072,-3.60925355390406,0.000307079351683233,0.0369393114861059
"WBGene00000136",881.79187913726,0.831978659659316,0.854825814803641,0.973272736095864,0.330417768970761,1
"WBGene00000137",244.623251400457,0.221065068675653,0.581933349001098,0.379880391895595,0.704034203193109,1
"WBGene00000138",753.037975394423,-2.15549244781966,0.823429531386819,-2.61770117011638,0.00885242911275406,0.419572504261177
"WBGene00000139",290.934093831786,0.655814453453975,0.55800590164648,1.17528228916378,0.239881797758362,1
"WBGene00000140",2765.84595828631,1.01347084394,0.650668645516758,1.55758365017744,0.119331976932965,1
"WBGene00000142",1824.64261529379,0.226680853241751,0.501833352173976,0.451705436196606,0.651481201456394,1
"WBGene00000143",621.734407553114,-0.302608189912132,0.506746872863097,-0.597158475201652,0.550401580137253,1
"WBGene00000144",440.818638425568,0.303823896337949,0.515838937211685,0.58898984628853,0.555868084959487,1
"WBGene00000145",447.956146286752,0.424366109918062,0.770786773881798,0.550562262220576,0.581933784473773,1
"WBGene00000146",1368.68904665445,0.868983949001992,0.523764766206184,1.65911112214813,0.0970934024912766,1
"WBGene00000147",460.039682433741,0.329958932942138,0.818443892156996,0.403154004940444,0.686834933710604,1
"WBGene00000148",822.813604294527,0.234525712282381,0.512977121655127,0.457185520332137,0.647537704972817,1
"WBGene00000149",8105.46595659836,-0.739019327582945,0.744643253510179,-0.992447489585485,0.320979282675577,1
"WBGene00000150",1839.14333941924,0.800312462403166,0.488487935076454,1.6383464256449,0.101349448204372,1
"WBGene00000151",470.979242336422,0.539381777054156,0.668122098694086,0.80731018792588,0.419487795860489,1
"WBGene00000155",4756.66105863706,1.07665476273679,0.762779067740371,1.41148965443721,0.158100283985113,1
"WBGene00000156",403.895332839279,0.559868239942645,0.614461421638755,0.911152792065431,0.362214873726045,1
"WBGene00000157",1170.01317069239,1.75136383982588,0.869416724795036,2.01441240992778,0.043966252514131,0.990670133164668
"WBGene00000158",2937.42588409195,0.337637841841961,0.718061048682125,0.470207710697629,0.638206625766572,1
"WBGene00000159",1329.577532505,0.624789963882801,0.446040900293758,1.40074590350643,0.161290070590246,1
"WBGene00000160",2279.59370315157,0.802666112031645,0.726560537578502,1.10474774023207,0.269268910826999,1
"WBGene00000161",2001.50883937352,0.868587859413335,0.693786995420133,1.25195177359493,0.21058743748857,1
"WBGene00000162",1098.46377902332,0.420586870737201,0.690647214088766,0.608974976163655,0.542541025654741,1
"WBGene00000163",1198.84563475611,0.600876857974276,0.53598259972948,1.12107530781325,0.262255808159716,1
"WBGene00000164",863.581011487518,0.756709468718936,0.625224785374781,1.21029985761895,0.22616385230257,1
"WBGene00000165",1193.94587274626,1.99537482055353,0.799712172092616,2.49511623079615,0.0125915877572579,0.528589714626112
"WBGene00000166",109.126870805545,-1.48030547636567,0.636773824293942,-2.32469586514025,0.0200882285412381,0.692978695893506
"WBGene00000168",406.200439250063,0.0263676489487321,0.867768764717983,0.0303855704662305,0.975759552642918,1
"WBGene00000169",1899.83841088254,0.739646784017611,0.553202701977689,1.3370267017377,0.181213921058441,1
"WBGene00000170",4216.63879500611,-0.856288185882783,1.08697270131684,-0.78777340483842,0.430829259990627,1
"WBGene00000171",100.30838651807,-7.90879868493459,2.42123007139861,-3.26643831924907,0.00108909530755923,0.0933445436520559
"WBGene00000172",994.755719655696,-1.25890561859723,0.580648394808431,-2.16810315821603,0.0301508386166031,0.854273760803755
"WBGene00000173",16.9526467421592,-1.37368611913262,1.02559501312263,-1.33940405477417,0.180439170116488,1
"WBGene00000174",260.689450429379,-3.33538408943157,0.831421846393462,-4.01166279656926,6.02925781821961e-05,0.00968920572818574
"WBGene00000175",2158.49294685373,2.50853924245963,1.01609071446545,2.46881425717914,0.0135561563034483,0.551087223640181
"WBGene00000176",1389.867778647,0.547139511312,0.931206847303826,0.5875595877502,0.556827943119176,1
"WBGene00000177",482.532088406603,-0.575033410569127,0.616942157095059,-0.932070217533417,0.351300238344044,1
"WBGene00000178",3030.79515608818,0.230627013611345,0.798373757518485,0.288870984848227,0.772680108324976,1
"WBGene00000179",1966.29958594888,1.31786285442922,0.826421002397371,1.5946628299695,0.110787654268097,1
"WBGene00000180",1007.07237935956,0.0982682060882227,0.702607089558593,0.139862246693182,0.888768830804687,1
"WBGene00000181",6114.6272104577,1.15602384138074,0.601968854263094,1.92040474053413,0.0548067952273992,1
"WBGene00000182",14181.3127191256,1.2504276302881,0.75070372956538,1.66567392839787,0.0957783775244539,1
"WBGene00000183",12237.7964575379,1.86220254889044,0.999231771682055,1.86363424549212,0.0623730851030129,1
"WBGene00000184",928.594124800055,0.608883886390516,0.631440978222118,0.964276800826083,0.334907168702048,1
"WBGene00000185",3.56690892015742,-4.6857209302704,2.57773604914896,-1.81776599346446,0.069099906315191,1
"WBGene00000186",780.124941001848,0.444795058201003,0.626107499677979,0.710413241224184,0.477447914393652,1
"WBGene00000187",2039.79707668589,1.34492191094506,0.44146901448524,3.04646955237223,0.00231545928764314,0.165954695285085
"WBGene00000188",121.186833348417,-0.487330559953074,0.881063672229633,-0.553116165509159,0.580183867943843,1
"WBGene00000189",649.187614822381,0.879745428153603,0.522377272563575,1.68411888181168,0.092158695949829,1
"WBGene00000190",21.6361210016785,0.433781597745904,1.03772802964298,0.418010871205956,0.675939168894134,1
"WBGene00000191",31.1448392024028,-1.87751594422584,0.863156735634504,-2.17517383195265,0.0296170923547444,0.848500821360852
"WBGene00000192",2240.75819525888,0.223404949621346,0.691196232823086,0.323214941014482,0.746532466382403,1
"WBGene00000193",58.5337381109627,-0.9954486302631,0.816337192941924,-1.21940864494449,0.222689130377338,1
"WBGene00000195",562.505651026855,0.192784434132827,0.670794813571792,0.287397025487279,0.773808338496102,1
"WBGene00000196",523.95563928278,0.83064213029258,0.703675589377013,1.18043334575237,0.237827905998277,1
"WBGene00000197",6093.2238238292,0.469819751084799,0.738125455667693,0.636503926910108,0.524448022286117,1
"WBGene00000198",3832.10434758723,1.62324671203868,0.918656024308383,1.76697988048438,0.0772315978279431,1
"WBGene00000199",2558.87730909455,0.522940213175935,0.599879268497332,0.871742433249735,0.383348905704287,1
"WBGene00000200",2339.88258414939,0.32553818498892,0.673501018405112,0.483352179273333,0.628845696592179,1
"WBGene00000201",2947.70408644833,0.377708686393701,0.893431115852603,0.422761956340924,0.672468946973395,1
"WBGene00000202",1257.90904298532,0.174376256217877,0.471640148839015,0.369723096405426,0.711588820903376,1
"WBGene00000203",1214.66135193467,0.545547194927887,0.861316212956531,0.633387815904749,0.526480419576969,1
"WBGene00000204",1110.86812432142,0.365700515767183,0.863875374563311,0.42332554733609,0.672057757369669,1
"WBGene00000205",1083.04468363488,1.23194895717002,0.748902842768698,1.64500504847264,0.0999687699783479,1
"WBGene00000206",3971.84182724868,0.389975377634509,0.601811942822185,0.648002058260472,0.516983619032002,1
"WBGene00000207",16224.8509561978,1.11082916079493,1.034086578272,1.07421291808193,0.282727263878229,1
"WBGene00000208",1540.32916934692,-0.0124445017862609,0.807876852908287,-0.0154039588353865,0.9877099051082,1
"WBGene00000209",6908.23874665588,1.63465094467473,0.878229344193257,1.86130303602679,0.0627013946759489,1
"WBGene00000210",7030.34977411329,1.29670714860859,1.09233198289432,1.18709986424891,0.235188231899685,1
"WBGene00000211",147.876181058491,1.98489674381227,0.712848006669594,2.78445997637793,0.00536169377945766,0.29970119848762
"WBGene00000212",1344.10300710735,0.00892857309427056,0.652274340010479,0.0136883708994702,0.989078601257641,1
"WBGene00000213",2702.76802699188,1.50634837390544,0.660873174532569,2.27933048571819,0.0226474271329558,0.742994539274164
"WBGene00000214",89567.4546670596,3.70014601120342,1.12577184401889,3.28676368205682,0.00101345843057393,0.0894167337212396
"WBGene00000215",10329.8671862905,3.38377581813556,0.663797751322663,5.09760060408936,3.4398561405279e-07,0.000112314033032792
"WBGene00000216",30037.932603595,2.92066381411047,0.893504760031026,3.26877252898916,0.0010801510034959,0.0929652976648979
"WBGene00000217",8649.5525339542,0.452906847798219,0.636389401801558,0.711681945859065,0.476661749970394,1
"WBGene00000218",28152.3102604113,2.94714070756184,0.911792737358152,3.23224849991781,0.00122820197357175,0.101879209129815
"WBGene00000219",32209.5088876356,2.03093676036865,0.779272084690625,2.6061972451829,0.00915537220545974,0.424764233785788
"WBGene00000220",767.908429747335,1.7049240724193,1.05851510207577,1.61067524598931,0.107250523772163,1
"WBGene00000221",1888.30305828309,1.08343623865832,1.07088020522532,1.01172496547395,0.311669575201823,1
"WBGene00000222",471.870206512157,0.00497842684593654,0.567957836928943,0.00876548666509445,0.993006243081548,1
"WBGene00000223",2831.60137749102,-0.158413699137344,0.697527315043195,-0.227107520696209,0.820340136168008,1
"WBGene00000224",1947.31371237649,0.305921317569076,0.662662745217943,0.461654619603613,0.644329019081994,1
"WBGene00000225",1213.4313973206,-0.749397770841234,0.790805212069052,-0.947638886800607,0.343313322415688,1
"WBGene00000226",690.292197407192,0.451214419978259,0.86238267965278,0.523218323633228,0.600822331500273,1
"WBGene00000227",900.363759159886,-0.211682884348194,0.450728215085796,-0.469646401674455,0.638607667107016,1
"WBGene00000228",6035.70706311884,-0.580249576108765,0.631931005538908,-0.91821665818396,0.358505449219636,1
"WBGene00000229",61508.6491191351,1.22969579095575,1.10155749628794,1.11632465404631,0.264283192183737,1
"WBGene00000230",16185.5697034214,0.790550363701056,1.01542142376515,0.778544105135896,0.436248315993234,1
"WBGene00000231",4490.16944751078,0.155321040672803,0.618437225226635,0.251150859516718,0.801697475487546,1
"WBGene00000232",383.663871458082,-0.495985401277104,0.643085612805599,-0.771258742849589,0.440553581561013,1
"WBGene00000233",637.720086547771,-3.79654049542171,1.03991679857665,-3.65081177707496,0.000261412768005964,0.0331929669005104
"WBGene00000235",3909.13539273229,1.07295203833377,0.881106379427393,1.21773268629726,0.223325571605515,1
"WBGene00000236",956.329636339478,1.04937738677808,0.55407017461357,1.89394310478804,0.0582325621966337,1
"WBGene00000237",897.612679765201,-0.714502405005939,0.687532733895744,-1.0392267448233,0.298699294839457,1
"WBGene00000238",669.246701382743,-0.154482067779627,0.661053460448386,-0.23369073308359,0.815225082510511,1
"WBGene00000239",1894.93004081482,1.29580577186519,0.689083873435986,1.88047612463183,0.0600432172973751,1
"WBGene00000240",2932.56600243527,1.70827982463928,0.586680918927383,2.91176987273165,0.00359387302989565,0.233026345394342
"WBGene00000241",67.0049803739228,-1.33677491114118,0.872169621322102,-1.53270061059315,0.12534963867445,1
"WBGene00000242",50.3930097598243,-1.63392997644836,0.646761557784679,-2.5263251298438,0.0115262754729208,0.496015662087827
"WBGene00000244",103.625933953015,-1.05480568107961,0.605002838905115,-1.74347228351607,0.0812511516277897,1
"WBGene00000245",492.232330501845,1.53739664712172,0.746969237064325,2.058179334351,0.0395729216199474,0.961914450306237
"WBGene00000246",375.391498626469,-1.29630196552492,0.790211989142292,-1.64044836491527,0.10091197620257,1
"WBGene00000247",959.133342643943,0.0236207586573233,0.596766434683053,0.0395812453323861,0.968426979777263,1
"WBGene00000248",1598.43172670069,0.868546507966673,0.553316840342031,1.56970915150492,0.116482791191751,1
"WBGene00000249",894.536480958688,0.461069424079898,0.654813144342774,0.704123654302428,0.481355770414431,1
"WBGene00000250",314.563326106348,-0.562285750269358,0.72885330330363,-0.771466285081948,0.440430598893483,1
"WBGene00000251",25.0275759883775,3.08409300189653,1.07051332649652,2.8809477897766,0.00396481311139107,0.247308481352474
"WBGene00000252",290.654013408556,8.17338752492837,1.86215913361294,4.38919927808235,1.13768781780226e-05,0.00254372156654267
"WBGene00000253",1240.64433433493,-1.42201460630034,0.642759034985584,-2.21236035419126,0.0269417759447002,0.819811140802491
"WBGene00000254",5573.05065957845,-0.575279310137727,0.623479969692555,-0.922690925293725,0.356168296288434,1
"WBGene00000255",180.319070511875,1.83500778371957,0.654783300774193,2.80246576470403,0.00507135986091516,0.286587561370948
"WBGene00000256",21.1862178979969,4.04332316344142,1.68450973545885,2.40029670255367,0.0163817875510775,0.619436341775116
"WBGene00000257",776.7637595498,0.587033756613142,0.594887259271808,0.986798334413348,0.323741511427976,1
"WBGene00000259",481.266273461823,0.432627422116916,0.589479381536589,0.733914426301377,0.46300089412526,1
"WBGene00000262",180.052808110309,-0.0074038790145672,0.801698369421552,-0.00923524270095412,0.99263144717741,1
"WBGene00000263",13102.3083179025,1.44338591230941,1.11946447215503,1.28935392610613,0.197275071347288,1
"WBGene00000264",250.920162182414,0.522850281004741,0.714519595613239,0.731750793420862,0.464320687827295,1
"WBGene00000265",425.566065489363,0.513981576549528,0.57462097121371,0.894470620283662,0.371070142341895,1
"WBGene00000266",3672.20197490011,0.563720439195967,0.368710294900591,1.52889801828819,0.126289727611628,1
"WBGene00000267",226.34914726966,-0.907663115479339,0.650310006591309,-1.39573911869661,0.162793069731722,1
"WBGene00000268",903.211475887158,-1.36593604028572,0.455246748195982,-3.00043008697712,0.00269598636108808,0.184854798158606
"WBGene00000269",829.088599375807,-0.233315690414192,0.890700130349619,-0.261946397518332,0.793362768073015,1
"WBGene00000270",359.980799741512,0.346203961318913,0.498922435378311,0.693903374091409,0.48774280747773,1
"WBGene00000271",568.950921680377,0.132904149961874,0.46467023896252,0.28601820994306,0.774864174395543,1
"WBGene00000272",164.102092721676,1.71291034934077,0.857181821483349,1.99830456784138,0.0456836505943693,1
"WBGene00000273",18004.1812107646,-1.91339541201741,0.867439588992365,-2.2057967336262,0.0273982351128939,0.827176472715407
"WBGene00000274",1033.07282384271,0.132518804005,0.445740735820916,0.297300186757535,0.766237339073174,1
"WBGene00000275",1661.47383322596,-0.0260643462635108,0.669513541491504,-0.0389302749656805,0.968945978926481,1
"WBGene00000276",6611.45358605174,-0.463762164349962,0.737961373696536,-0.628436908597157,0.529717765007446,1
"WBGene00000277",7182.63099659601,-1.44311494106076,0.804400859192976,-1.79402461418127,0.0728092402002443,1
"WBGene00000279",251.43834051174,-0.524859943945154,0.634932623493302,-0.826638803118124,0.408441816999222,1
"WBGene00000280",132.978486181123,-0.695200768588919,0.724688820861228,-0.959309359516178,0.337402921699652,1
"WBGene00000281",1840.57941111659,-0.755768753187122,0.922831840124138,-0.818966923687264,0.412805285205069,1
"WBGene00000282",1643.62504831824,0.282048589362833,1.01335220509159,0.278332240207976,0.78075732939355,1
"WBGene00000283",813.110897039893,-0.28361823791066,0.765851020457926,-0.370330821967275,0.711136011152925,1
"WBGene00000284",568.206407695961,-2.16646811512955,0.893598562949665,-2.42443106441251,0.0153323939414574,0.592833352210112
"WBGene00000285",341.3384458706,-0.0621855263472577,0.4931144732543,-0.126107688417388,0.899646681584594,1
"WBGene00000286",860.9690506687,-0.783683388274629,0.544238167377851,-1.43996403642624,0.149877574143908,1
"WBGene00000287",146.854602270536,-0.00182280317367743,0.634768392383735,-0.00287160355737356,0.997708795005746,1
"WBGene00000288",526.324483818218,-1.9018642890704,0.528265943897707,-3.6002023432324,0.000317969642056642,0.0369574792944118
"WBGene00000289",1094.00904117493,0.46572478770317,0.606992604055861,0.767266000592504,0.44292337869787,1
"WBGene00000292",2882.38847772796,-0.201504292516087,0.72717770053223,-0.277104609187827,0.781699782740708,1
"WBGene00000293",4700.96011294735,-0.125921102982953,0.745587688497467,-0.168888388214555,0.865884432858748,1
